
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
6E:C2:42:57:A6:B2, 2025-12-30 22:20:09, 2025-12-31 23:26:19, 11, 130, WPA2, CCMP, PSK, -82,     2816,        0,   0.  0.  0.  0,   0, , 
AA:A3:99:A7:57:38, 2025-12-30 22:20:09, 2025-12-31 23:26:17,  1, 130, WPA2, CCMP, PSK, -58,     4392,    14627,   0.  0.  0.  0,   7, Kuldeep, 
AA:A3:99:A7:57:3C, 2025-12-30 22:20:09, 2025-12-31 23:26:17,  1, 130, WPA2, CCMP, PSK, -58,     4478,     1058,   0.  0.  0.  0,  10, Kuldeep_5G, 
6C:C2:42:67:A6:B2, 2025-12-30 22:20:09, 2025-12-31 23:26:12, 11, 130, WPA2, CCMP, PSK, -77,     2819,        0,   0.  0.  0.  0,   8, Shubh-5G, 
FC:22:F4:2E:A0:62, 2025-12-30 22:20:09, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP TKIP, PSK, -43,     5386,    44995,   0.  0.  0.  0,   7, Dhairya, 
20:89:8A:B8:F7:42, 2025-12-30 22:20:09, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP, PSK, -69,     5099,      237,   0.  0.  0.  0,  13, Jaspreet57_4G, 
44:95:3B:21:25:20, 2025-12-30 22:20:10, 2025-12-31 23:26:18,  9, 270, WPA2, CCMP TKIP, PSK, -84,      974,      138,   0.  0.  0.  0,  12, MS_Ajmani_A2, 
14:EB:B6:C2:D4:6A, 2025-12-30 22:20:11, 2025-12-31 23:26:18,  3, 270, WPA2, CCMP, PSK, -80,     7807,      206,   0.  0.  0.  0,  12, First Floor , 
3C:84:6A:8C:FC:DE, 2025-12-30 22:20:12, 2025-12-31 23:26:18,  3, 130, WPA2, CCMP, PSK, -72,     4598,       87,   0.  0.  0.  0,  12, ES_Study_2.4, 
4C:93:A6:8A:D0:82, 2025-12-30 22:20:12, 2025-12-31 23:26:19,  5, 130, WPA2, CCMP, PSK, -77,     3844,      976,   0.  0.  0.  0,   7, LAKSHYA, 
AC:15:A2:66:F5:CD, 2025-12-30 22:20:12, 2025-12-31 23:26:18,  4, 130, WPA2, CCMP, PSK, -86,     2842,     3695,   0.  0.  0.  0,  11, ACTFIBERNET, 
64:FB:92:B0:25:F0, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 10, 270, WPA2, CCMP TKIP, PSK, -84,     2439,        0,   0.  0.  0.  0,  15, www.excitel.com, 
D8:47:32:43:6E:D6, 2025-12-30 22:20:12, 2025-12-31 17:38:36,  6, 130, WPA2 WPA, CCMP TKIP, PSK, -88,     2689,        0,   0.  0.  0.  0,   9, 270086434, 
78:BB:C1:1E:42:49, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 11, 130, WPA2, CCMP TKIP, PSK, -69,     5282,      135,   0.  0.  0.  0,  16, Airtel_kara_6585, 
64:FB:92:B0:25:EF, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 10, 270, WPA2, CCMP TKIP, PSK, -86,     2473,      101,   0.  0.  0.  0,  14, Excitel_amaira, 
B0:7F:B9:44:83:6D, 2025-12-30 22:20:12, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP TKIP, PSK, -81,     1127,       33,   0.  0.  0.  0,  11, kabir55_EXT, 
E8:65:D4:9A:F0:09, 2025-12-30 22:20:12, 2025-12-31 17:38:40,  6, 270, WPA2 WPA, CCMP, PSK, -87,     1913,       81,   0.  0.  0.  0,   9, Babal1955, 
C0:8F:20:0F:BE:2B, 2025-12-30 22:20:16, 2025-12-31 12:34:32, 11, 270, WPA2 WPA, CCMP TKIP, PSK, -84,     1941,      435,   0.  0.  0.  0,  15, Skyworth_0AE195, 
20:0C:86:9D:B4:E9, 2025-12-30 22:20:20, 2025-12-31 23:26:09,  6, 130, WPA2, CCMP TKIP, PSK, -84,      899,       83,   0.  0.  0.  0,  16, Airtel_nikh_6506, 
10:55:E4:C7:F7:12, 2025-12-30 22:20:27, 2025-12-31 23:26:16,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -75,     2429,       43,   0.  0.  0.  0,  15, Skyworth_3660A5, 
74:DA:88:F3:9A:54, 2025-12-30 22:20:28, 2025-12-31 17:55:57,  1, 270, WPA2, CCMP, PSK, -89,     1375,       31,   0.  0.  0.  0,   9, 2nd Floor, 
10:0C:6B:DC:FC:31, 2025-12-30 22:21:29, 2025-12-31 17:55:50,  2, 130, WPA2, CCMP TKIP, PSK, -87,       12,        0,   0.  0.  0.  0,  14, Ganiah55_2GEXT, 
8C:A3:99:E6:5A:21, 2025-12-30 22:24:25, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP TKIP, PSK, -85,      644,       22,   0.  0.  0.  0,  16, Airtel_kara_6585, 
62:DA:0C:B3:32:02, 2025-12-30 22:26:58, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP, PSK, -87,      957,      159,   0.  0.  0.  0,  10, Harmeet 5g, 
62:DA:0C:B3:32:06, 2025-12-30 22:26:58, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP, PSK, -89,     1119,      389,   0.  0.  0.  0,   8, arzoi_5G, 
FC:9F:2A:0C:82:5F, 2025-12-30 22:27:09, 2025-12-31 17:55:57,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -87,     1208,        0,   0.  0.  0.  0,  13, Airtel_Raksha, 
44:95:3B:20:B3:00, 2025-12-30 22:28:20, 2025-12-31 12:34:32, 10, 270, WPA2, CCMP TKIP, PSK, -90,      462,        6,   0.  0.  0.  0,  12, MS_Ajmani_A1, 
44:FA:66:1B:58:08, 2025-12-31 10:16:38, 2025-12-31 12:34:33,  6,  65, OPN, ,   , -80,     2331,        0,   0.  0.  0.  0,  28, HP-Print-08-LaserJet Pro MFP, 
FC:9F:2A:27:D0:E7, 2025-12-31 10:16:41, 2025-12-31 23:26:15, 11, 130, WPA2 WPA, CCMP TKIP, PSK, -86,     1156,       46,   0.  0.  0.  0,  16, Airtel_aman_4679, 
FC:22:F4:2E:A0:63, 2025-12-31 10:43:41, 2025-12-31 10:43:41, 10,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DA:B2:05:69:D3:CE, 2025-12-31 10:43:57, 2025-12-31 12:22:24,  6, 180, WPA2, CCMP, PSK, -89,     1109,        0,   0.  0.  0.  0,  14, Galaxy A12D510, 
50:2B:73:97:41:61, 2025-12-31 10:44:40, 2025-12-31 12:34:34,  8, 130, WPA2, CCMP TKIP, PSK, -88,      994,      134,   0.  0.  0.  0,   8, Ganiah55, 
10:55:E4:C7:01:C2, 2025-12-31 10:44:43, 2025-12-31 12:31:51,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -91,      656,       23,   0.  0.  0.  0,  15, Skyworth_356B55, 
4C:22:F3:E4:D6:1F, 2025-12-31 10:45:11, 2025-12-31 12:27:58,  1,  -1, WPA, ,   ,  -1,        0,      367,   0.  0.  0.  0,   0, , 
72:DA:0C:B3:31:22, 2025-12-31 10:45:18, 2025-12-31 12:31:14, 11, 130, WPA2, CCMP, PSK, -91,       10,        1,   0.  0.  0.  0,   7, Anuj 4g, 
4C:93:A6:84:B2:B2, 2025-12-31 10:51:25, 2025-12-31 12:04:10,  2, 130, WPA2, CCMP, PSK, -90,       23,        1,   0.  0.  0.  0,   9, Tashvi_4G, 
74:DA:DA:EB:B8:30, 2025-12-31 11:31:02, 2025-12-31 17:28:16,  1, 270, WPA2, CCMP, PSK, -90,      256,       19,   0.  0.  0.  0,  10, Nishant-4G, 
D6:3D:60:D9:D7:BE, 2025-12-31 11:32:07, 2025-12-31 11:42:17,  6,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
72:DA:0C:B3:31:26, 2025-12-31 11:39:28, 2025-12-31 12:30:06, 11, 130, WPA2, CCMP, PSK, -90,        3,        3,   0.  0.  0.  0,   7, Anuj 5g, 
56:BD:79:C4:A8:DD, 2025-12-31 12:04:02, 2025-12-31 12:05:53, 11,  54, WEP, WEP,   , -86,        0,        0,   0.  0.  0.  0,   7, DIRECT-, 
48:00:33:97:0B:87, 2025-12-31 12:05:23, 2025-12-31 12:24:52,  8,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 
74:EE:2A:DA:6E:8A, 2025-12-31 12:24:59, 2025-12-31 12:24:59,  1,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
AA:37:A3:55:27:A9, 2025-12-31 12:28:32, 2025-12-31 12:28:32, -84,        2, (not associated) ,
D6:4D:A8:2F:A1:F7, 2025-12-31 12:28:39, 2025-12-31 12:28:39, -81,        3, (not associated) ,
AE:1E:9E:43:3D:5D, 2025-12-31 12:29:17, 2025-12-31 12:29:17, -88,        1, (not associated) ,
8E:A4:D4:B3:CF:62, 2025-12-31 12:29:37, 2025-12-31 12:29:37, -89,        2, (not associated) ,
1E:99:B2:B9:1F:A2, 2025-12-31 12:30:05, 2025-12-31 12:30:05, -89,        1, (not associated) ,
8E:8C:1C:29:62:60, 2025-12-31 12:30:10, 2025-12-31 12:30:10, -51,        1, (not associated) ,
C6:71:17:77:DF:68, 2025-12-31 12:30:10, 2025-12-31 12:30:10, -60,        1, (not associated) ,
92:F0:90:5A:F0:CC, 2025-12-31 12:30:22, 2025-12-31 12:30:22, -88,        2, (not associated) ,
4A:8A:62:34:23:AB, 2025-12-31 12:30:41, 2025-12-31 12:30:41, -89,        1, (not associated) ,
EA:25:E4:CF:FD:DF, 2025-12-31 12:30:55, 2025-12-31 12:30:55, -91,        2, (not associated) ,galaxy A34 5g dod6
32:68:B6:F2:F1:F4, 2025-12-31 12:31:33, 2025-12-31 12:31:33, -67,        1, (not associated) ,
6A:87:3F:15:21:14, 2025-12-31 12:31:50, 2025-12-31 12:31:50,  -1,        2, FC:9F:2A:27:D0:E7,
A2:5D:25:3D:7C:B8, 2025-12-31 12:31:51, 2025-12-31 12:31:51, -66,        2, (not associated) ,
AE:1E:9E:87:85:86, 2025-12-31 12:34:19, 2025-12-31 12:34:19, -88,        2, (not associated) ,
42:3A:26:F8:BA:A6, 2025-12-31 12:34:22, 2025-12-31 12:34:23, -83,        7, (not associated) ,Android ,CM kejriwal,Manisha,android 
56:0B:63:35:2E:01, 2025-12-31 12:34:30, 2025-12-31 12:34:30, -80,        8, (not associated) ,CM kejriwal,android ,Android 
8A:A5:C4:E3:96:BF, 2025-12-31 12:34:30, 2025-12-31 12:34:30, -85,        1, (not associated) ,
0E:53:63:50:81:66, 2025-12-31 17:28:00, 2025-12-31 17:28:00, -79,        3, (not associated) ,
EC:93:7D:75:D1:3F, 2025-12-31 17:28:05, 2025-12-31 17:28:08, -69,        4, FC:22:F4:2E:A0:62,
E6:4D:3F:23:CC:EE, 2025-12-31 17:28:08, 2025-12-31 17:38:39, -66,        5, FC:22:F4:2E:A0:62,
7E:7C:EC:40:EC:6C, 2025-12-31 17:55:48, 2025-12-31 17:55:48, -86,        1, (not associated) ,
5E:12:87:CE:A2:F7, 2025-12-31 17:55:54, 2025-12-31 17:55:54, -83,       23, (not associated) ,tw,twinkal,twinkle,twinklw,         siddharth,Twinkle,jatin,siddhartg,siddyarth,teinkle
AE:8E:FC:A7:32:D5, 2025-12-31 23:26:01, 2025-12-31 23:26:01,  -1,        1, 20:0C:86:9D:B4:E9,

